muestra: L.murrayi cantidad: 1
muestra: L.oakridgensis cantidad: 2
muestra: L.paracasei cantidad: 1
muestra: L.plantarum cantidad: 25
muestra: L.pneumophila cantidad: 8
muestra: L.raffinolactis cantidad: 1
muestra: L.reuteri cantidad: 1
muestra: L.rhamnosus cantidad: 1
muestra: L.sakei cantidad: 45
muestra: L.seeligeri cantidad: 8
muestra: L.sp cantidad: 7
muestra: L.tropica cantidad: 1
muestra: L.viridescens cantidad: 2
muestra: L.welshimeri cantidad: 1
muestra: M.abscessus cantidad: 1
muestra: M.albican cantidad: 1
muestra: M.albicans cantidad: 1
muestra: M.anisopliae cantidad: 4
muestra: M.arachidicola cantidad: 11
muestra: M.audouinii cantidad: 1
muestra: M.avidus cantidad: 2
muestra: M.avium cantidad: 5
muestra: M.bovis cantidad: 12
muestra: M.canis cantidad: 10
muestra: M.catarrhalis cantidad: 6
muestra: M.cells cantidad: 4
muestra: M.circinelloides cantidad: 2
muestra: M.citreus cantidad: 1
muestra: M.eumusae cantidad: 3
muestra: M.fortuitum cantidad: 1
muestra: M.furfur cantidad: 19
muestra: M.gallisepticum cantidad: 7
muestra: M.grisea cantidad: 13
muestra: M.gypseum cantidad: 1
muestra: M.haemolytica cantidad: 17
muestra: M.hominis cantidad: 1
muestra: M.humenis cantidad: 1
muestra: M.lutes cantidad: 1
muestra: M.luteus cantidad: 1119
muestra: M.lymphocytic cantidad: 4
muestra: M.lysodeikticus cantidad: 55
muestra: M.maritypicum cantidad: 13
muestra: M.morganii cantidad: 6
muestra: M.mycoides cantidad: 5
muestra: M.myeloma cantidad: 4
muestra: M.nishinomiyaensis cantidad: 2
muestra: M.oxydans cantidad: 2
muestra: M.phaseolina cantidad: 1
muestra: M.phlei cantidad: 2
muestra: M.s cantidad: 1
muestra: M.scarlatinae cantidad: 2
muestra: M.skin cantidad: 12
muestra: M.smegmatis cantidad: 60
muestra: M.spp cantidad: 1
muestra: M.sympodialis cantidad: 2
muestra: M.tuberculosis cantidad: 73
muestra: M.vaccae cantidad: 6
muestra: M.viscosa cantidad: 1
muestra: N.asteroides cantidad: 94
muestra: N.brasiliensis cantidad: 16
muestra: N.catrrhalis cantidad: 1
muestra: N.cinerea cantidad: 3
muestra: N.crassa cantidad: 68
muestra: N.gonorrhoeae cantidad: 41
muestra: N.gonorrhoeoe cantidad: 3
muestra: N.haematococca cantidad: 33
muestra: N.iactamica cantidad: 3
muestra: N.meningitidis cantidad: 8
muestra: N.spp cantidad: 2
muestra: O.carcinoma cantidad: 1
muestra: O.cayaporum cantidad: 1
muestra: O.epidermoid cantidad: 5
muestra: P.acidilactici cantidad: 11
muestra: P.acidipropionici cantidad: 4
muestra: P.acidolacrici cantidad: 1
muestra: P.acidovorans cantidad: 2
muestra: P.acnes cantidad: 84
muestra: P.aeroginosa cantidad: 2
muestra: P.aeruginosa cantidad: 4966
muestra: P.aeruginsa cantidad: 3
muestra: P.alginovora cantidad: 2
muestra: P.anaerobius cantidad: 4
muestra: P.apacia cantidad: 1
muestra: P.aphanidermatum cantidad: 2
muestra: P.asaccharolyticus cantidad: 4
muestra: P.azadirachtae cantidad: 1
muestra: P.betae cantidad: 7
muestra: P.capsici cantidad: 2
muestra: P.carotovorum cantidad: 70
muestra: P.cepacia cantidad: 1
muestra: P.chrysogenum cantidad: 1
muestra: P.cichorii cantidad: 1
muestra: P.citreus cantidad: 6
muestra: P.coronata cantidad: 2
muestra: P.corrugata cantidad: 70
muestra: P.crustosum cantidad: 10
muestra: P.cryptogea cantidad: 7
muestra: P.cucumerina cantidad: 2
muestra: P.curious cantidad: 1
muestra: P.dameselae cantidad: 16
muestra: P.damsela cantidad: 1
muestra: P.damselae cantidad: 6
muestra: P.debaryanum cantidad: 3
muestra: P.denitrificans cantidad: 3
muestra: P.dextrinicus cantidad: 9
muestra: P.digitatum cantidad: 27
muestra: P.diospyri cantidad: 2
muestra: P.etchellsii cantidad: 4
muestra: P.exigua cantidad: 3
muestra: P.expansum cantidad: 36
muestra: P.faecalis cantidad: 84
muestra: P.falciparum cantidad: 18
muestra: P.flourescences cantidad: 1
muestra: P.fluorences cantidad: 2
muestra: P.fluorescens cantidad: 95
muestra: P.fluorescent cantidad: 4
muestra: P.freudenreichii cantidad: 12
muestra: P.gingivalis cantidad: 24
muestra: P.glumae cantidad: 1
muestra: P.graminicola cantidad: 1
muestra: P.granivorans cantidad: 1
muestra: P.grisea cantidad: 3
muestra: P.haemolytica cantidad: 12
muestra: P.heliothis cantidad: 1
muestra: P.immobilis cantidad: 1
muestra: P.immobilisc cantidad: 2
muestra: P.infestans cantidad: 6
muestra: P.italicum cantidad: 14
muestra: P.jensenii cantidad: 2
muestra: P.lachrymans cantidad: 1
muestra: P.larvae cantidad: 2
muestra: P.lilacinum cantidad: 1
muestra: P.litchii cantidad: 4
muestra: P.luteola cantidad: 1
muestra: P.macerans cantidad: 2
muestra: P.maculicola cantidad: 2
muestra: P.maltophilia cantidad: 17
muestra: P.melaninogenica cantidad: 4
muestra: P.micros cantidad: 2
muestra: P.mirabilis cantidad: 203
muestra: P.multocida cantidad: 96
muestra: P.nicotianae cantidad: 4
muestra: P.nigrella cantidad: 1
muestra: P.oryzae cantidad: 5
muestra: P.parasitica cantidad: 6
muestra: P.pastoris cantidad: 51
muestra: P.pentosaceus cantidad: 25
muestra: P.pickettii cantidad: 7
muestra: P.piricola cantidad: 4
muestra: P.pisi cantidad: 2
muestra: P.polymyxa cantidad: 2
muestra: P.putida cantidad: 108
muestra: P.pyocyanea cantidad: 1
muestra: P.rettgeri cantidad: 3
muestra: P.roqueforti cantidad: 1
muestra: P.rubrilineans cantidad: 1
muestra: P.s cantidad: 1
muestra: P.sarana cantidad: 2
muestra: P.shigelloides cantidad: 2
muestra: P.solanacearum cantidad: 5
muestra: P.sorghi cantidad: 2
muestra: P.sp cantidad: 34
muestra: P.sp. cantidad: 34
muestra: P.species cantidad: 1
muestra: P.spiniger cantidad: 1
muestra: P.ssp cantidad: 1
muestra: P.stipitis cantidad: 1
muestra: P.stiptis cantidad: 1
muestra: P.stuartii cantidad: 5
muestra: P.stutzeri cantidad: 20
muestra: P.syringae cantidad: 370
muestra: P.tannophilus cantidad: 2
muestra: P.thoenii cantidad: 2
muestra: P.thomii cantidad: 4
muestra: P.trehalosi cantidad: 16
muestra: P.tritici cantidad: 2
muestra: P.ultimum cantidad: 7
muestra: P.uticale cantidad: 2
muestra: P.valerianella cantidad: 1
muestra: P.vulgaris cantidad: 173
muestra: R.cerealis cantidad: 21
muestra: R.equi cantidad: 3
muestra: R.eutropha cantidad: 6
muestra: R.gnavus cantidad: 3
muestra: R.homothallicus cantidad: 1
muestra: R.meliloti cantidad: 10
muestra: R.nasimurium cantidad: 3
muestra: R.obeum cantidad: 2
muestra: R.oryzae cantidad: 4
muestra: R.pheochromocytoma cantidad: 1
muestra: R.prolixus cantidad: 1
muestra: R.radiobacter cantidad: 3
muestra: R.rhodochrous cantidad: 45
muestra: R.rubra cantidad: 8
muestra: R.solanacearum cantidad: 3
muestra: R.solani cantidad: 55
muestra: R.sp cantidad: 3
muestra: R.sphenocephala cantidad: 1
muestra: R.stolonifer cantidad: 13
muestra: S.a cantidad: 1
muestra: S.agalactiae cantidad: 72
muestra: S.agalactiaea cantidad: 1
muestra: S.alactolyticus cantidad: 5
muestra: S.albus cantidad: 2
muestra: S.alpha cantidad: 1
muestra: S.anatum cantidad: 1
muestra: S.anginosus cantidad: 3
muestra: S.apiospermum cantidad: 2
muestra: S.apis cantidad: 2
muestra: S.arizonae cantidad: 5
muestra: S.aureu cantidad: 1
muestra: S.aureus cantidad: 8954
muestra: S.aureuss cantidad: 1
muestra: S.beta cantidad: 1
muestra: S.bovis cantidad: 25
muestra: S.capitis cantidad: 27
muestra: S.carnosus cantidad: 45
muestra: S.cerevisiae cantidad: 284
muestra: S.choleraesuis cantidad: 34
muestra: S.citri cantidad: 8
muestra: S.coag cantidad: 2
muestra: S.cohnii cantidad: 2
muestra: S.dysemeriae cantidad: 1
muestra: S.dysentariae cantidad: 25
muestra: S.dysenteriae cantidad: 114
muestra: S.dysentery cantidad: 1
muestra: S.dysgalactiae cantidad: 8
muestra: S.enterica cantidad: 435
muestra: S.enteritidis cantidad: 91
muestra: S.epidermidis cantidad: 1420
muestra: S.epidermis cantidad: 30
muestra: S.epidermius cantidad: 1
muestra: S.equi cantidad: 3
muestra: S.equinus cantidad: 5
muestra: S.equisimilis cantidad: 1
muestra: S.faecalis cantidad: 28
muestra: S.fecalis cantidad: 7
muestra: S.flexneri cantidad: 75
muestra: S.floricola cantidad: 7
muestra: S.frugiperda cantidad: 1
muestra: S.gallinarum cantidad: 2
muestra: S.gallinarum-pullorum cantidad: 1
muestra: S.gordonii cantidad: 55
muestra: S.group cantidad: 44
muestra: S.haemolyticus cantidad: 53
muestra: S.hemolyticus cantidad: 3
muestra: S.hominis cantidad: 4
muestra: S.iniae cantidad: 39
muestra: S.intermedius cantidad: 2
muestra: S.lactis cantidad: 51
muestra: S.lentus cantidad: 9
muestra: S.lutea cantidad: 25
muestra: S.lutetiensis cantidad: 3
muestra: S.maltophila cantidad: 1
muestra: S.maltophilia cantidad: 114
muestra: S.marcescens cantidad: 167
muestra: S.marscencens cantidad: 2
muestra: S.marsescens cantidad: 2
muestra: S.meliloti cantidad: 1
muestra: S.melliferum cantidad: 11
muestra: S.minnesota cantidad: 8
muestra: S.mitis cantidad: 66
muestra: S.mold cantidad: 20
muestra: S.mould cantidad: 4
muestra: S.mouldd cantidad: 1
muestra: S.mutans cantidad: 266
muestra: S.mutants cantidad: 1
muestra: S.newport cantidad: 15
muestra: S.nodorum cantidad: 3
muestra: S.oneidensis cantidad: 3
muestra: S.oralis cantidad: 7
muestra: S.parasanguinis cantidad: 1
muestra: S.parasitica cantidad: 2
muestra: S.paratyphi cantidad: 32
muestra: S.pneumiae cantidad: 1
muestra: S.pneumonia cantidad: 1
muestra: S.pneumoniae cantidad: 162
muestra: S.pnumoniae cantidad: 1
muestra: S.pombe cantidad: 19
muestra: S.pseudintermedius cantidad: 5
muestra: S.pullorum cantidad: 52
muestra: S.putrefaciens cantidad: 17
muestra: S.pyogenes cantidad: 254
muestra: S.rolfsii cantidad: 1
muestra: S.rubidaea cantidad: 21
muestra: S.salford cantidad: 2
muestra: S.salivarius cantidad: 29
muestra: S.sanguinis cantidad: 84
muestra: S.sanguis cantidad: 35
muestra: S.saprophiticus cantidad: 1
muestra: S.saprophyticus cantidad: 56
muestra: S.saprophytius cantidad: 1
muestra: S.schenckii cantidad: 14
muestra: S.sciuri cantidad: 7
muestra: S.sclerotiorum cantidad: 8
muestra: S.serotype cantidad: 5
muestra: S.serrata cantidad: 1
muestra: S.simulans cantidad: 23
muestra: S.siyangense cantidad: 1
muestra: S.smith cantidad: 2
muestra: S.sobrinus cantidad: 32
muestra: S.soneii cantidad: 1
muestra: S.sonnei cantidad: 39
muestra: S.sp cantidad: 39
muestra: S.sp. cantidad: 42
muestra: S.spp cantidad: 3
muestra: S.subtilis cantidad: 2
muestra: S.suis cantidad: 9
muestra: S.thermiphylus cantidad: 1
muestra: S.thyphi cantidad: 1
muestra: S.thyphimurium cantidad: 4
muestra: S.thyphinurium cantidad: 1
muestra: S.trifoliorum cantidad: 1
muestra: S.tritici cantidad: 5
muestra: S.typhi cantidad: 77
muestra: S.typhimorium cantidad: 12
muestra: S.typhimurium cantidad: 1181
muestra: S.typhoid cantidad: 1
muestra: S.typhomurium cantidad: 3
muestra: S.typhosa cantidad: 1
muestra: S.typhymurium cantidad: 1
muestra: S.uberis cantidad: 107
muestra: S.ureae cantidad: 1
muestra: S.viridans cantidad: 1
muestra: S.wall cantidad: 1
muestra: S.warneri cantidad: 6
muestra: S.xylosus cantidad: 67
muestra: T.asahii cantidad: 1
muestra: T.basicola cantidad: 2
muestra: T.beigelii cantidad: 83
muestra: T.brucei cantidad: 12
muestra: T.cruzi cantidad: 14
muestra: T.equiperdum cantidad: 1
muestra: T.evansi cantidad: 1
muestra: T.halophilus cantidad: 2
muestra: T.hamatum cantidad: 4
muestra: T.harzianum cantidad: 4
muestra: T.human cantidad: 8
muestra: T.mentagrophytes cantidad: 35
muestra: T.rubrum cantidad: 33
muestra: T.sp cantidad: 2
muestra: T.vaginalis cantidad: 11
muestra: T.viridae cantidad: 1
muestra: T.viride cantidad: 20
muestra: U.canigenitalium cantidad: 1
muestra: U.urealyticum cantidad: 4
muestra: V.aestuarianus cantidad: 5
muestra: V.albo cantidad: 5
muestra: V.alginolyticus cantidad: 101
muestra: V.anguillarum cantidad: 109
muestra: V.atypica cantidad: 10
muestra: V.campbellii cantidad: 2
muestra: V.cholera cantidad: 2
muestra: V.cholerae cantidad: 63
muestra: V.coralliilyticus cantidad: 1
muestra: V.dahliae cantidad: 13
muestra: V.damsela cantidad: 2
muestra: V.fluvialis cantidad: 17
muestra: V.harveyi cantidad: 70
muestra: V.harveyis cantidad: 2
muestra: V.inaequalis cantidad: 1
muestra: V.logei cantidad: 2
muestra: V.metschnikovii cantidad: 6
muestra: V.metshnikovii cantidad: 1
muestra: V.nigripulchritudo cantidad: 13
muestra: V.ordalii cantidad: 1
muestra: V.parahaemdyticus cantidad: 1
muestra: V.parahaemolyticus cantidad: 100
muestra: V.parahamelytics cantidad: 1
muestra: V.parahemolyticus cantidad: 2
muestra: V.penaeicida cantidad: 9
muestra: V.salmonicida cantidad: 4
muestra: V.shiloi cantidad: 1
muestra: V.sp cantidad: 1
muestra: V.splendidus cantidad: 18
muestra: V.streptococci cantidad: 1
muestra: V.tapetis cantidad: 2
muestra: V.toreilis cantidad: 1
muestra: V.vulnificus cantidad: 34
muestra: W.cibaria cantidad: 4
muestra: W.paramesenteroides cantidad: 2
muestra: X.axonopodis cantidad: 114
muestra: X.campestris cantidad: 17
muestra: X.japonicus cantidad: 3
muestra: X.maltophilia cantidad: 2
muestra: X.nematophilus cantidad: 3
muestra: X.oryzae cantidad: 4
muestra: X.vesicatoria cantidad: 151
muestra: Y.enterocolitica cantidad: 33
muestra: Y.pestis cantidad: 12
muestra: Y.pseudotubercolosis cantidad: 4
muestra: Y.pseudotuberculosis cantidad: 40
muestra: Y.pseudotuhercolosis cantidad: 1
muestra: Y.ruckeri cantidad: 17
muestra: Y.ruckeric cantidad: 3
muestra: Y.rukeri cantidad: 1
muestra: Z.marxianus cantidad: 3
